"model","checkpoint","pipeline","dataset","protocol","shots","seed","accuracy","macro_f1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","MSTAR_SOC","linear","40","16","67.5","64.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","MSTAR_SOC","linear","40","17","61.9","58.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","MSTAR_SOC","linear","40","18","60.8","57.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","MSTAR_SOC","linear","40","19","66.5","64"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","0","81.6","68.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","1","76.1","63"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","2","83.5","71"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","3","81.9","71.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","4","82.1","70.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","5","81","67.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","6","81","67"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","7","80.4","68.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","8","81.9","69.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","9","83.3","69.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","10","81.7","67.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","11","82.9","69.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","12","82.3","69.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","13","82.9","71.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","14","81.7","69.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","15","79.4","66.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","16","81.8","68.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","17","78.3","64.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","18","79.1","67.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","10","19","79.2","66.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","0","84.8","73.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","1","84.6","73.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","2","85.3","74.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","3","84.6","73"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","4","84.6","73"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","5","83.5","71"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","6","85.8","74.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","7","84.9","74.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","8","83.4","70.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","9","86.2","75.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","10","83.7","72.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","11","84.7","72.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","12","83.6","72.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","13","83.5","71.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","14","85","72.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","15","83.9","71.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","16","83.7","72.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","17","83.6","72.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","18","83","70.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","20","19","85.2","73.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","0","87.7","77"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","1","87.3","76.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","2","86.2","75.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","3","87.1","76.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","4","88.3","78.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","5","87.1","76.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","6","87.7","77.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","7","88.6","79"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","8","87","78"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","9","86.2","75.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","10","87.5","77.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","11","87.8","78.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","12","88.1","78"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","13","87.6","76.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","14","86.5","75.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","15","86.7","77"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","16","87.6","77.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","17","87.3","76.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","18","87.4","76.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","finetune","40","19","87.1","76.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","0","72.3","59.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","1","65.5","53.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","2","77.5","63.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","3","73.9","62.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","4","70.7","58.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","5","68.3","56.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","6","70.9","57.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","7","72.4","59.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","8","75.2","62.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","9","73.1","58.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","10","73.2","58.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","11","67.8","53.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","12","65.2","53.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","13","67.8","57.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","14","68.7","56.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","15","68.1","53.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","16","71.3","56.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","17","69.5","56.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","18","73","59.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","10","19","64.8","53.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","0","79.7","67.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","1","80.5","68.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","2","78.8","65.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","3","78.1","66.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","4","78.6","64.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","5","77.3","63.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","6","78.1","66.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","7","78.5","66.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","8","78.9","66.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","9","80.6","68.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","10","78.4","66.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","11","78.4","65.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","12","77.3","65.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","13","77.9","65.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","14","76.1","61.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","15","78.8","66.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","16","77.6","63.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","17","76.6","64.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","18","77.7","63.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","20","19","80","65.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","0","81.8","70.3"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","1","82.6","70.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","2","82.3","70.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","3","80.4","70.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","4","83.4","71.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","5","82","69.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","6","82.4","70.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","7","82","70.5"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","8","84.2","72.4"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","9","82.5","70.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","10","83","70.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","11","82.7","70.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","12","81.7","70"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","13","84.4","74"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","14","82.1","70.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","15","79.9","69.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","16","82","69.6"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","17","83.1","71.8"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","18","82","70.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","New_FUSAR","linear","40","19","82.2","71"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","SAR_ACD","finetune","10","0","52","51.2"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","SAR_ACD","finetune","10","1","52.2","52.1"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","SAR_ACD","finetune","10","2","53.8","52.9"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","SAR_ACD","finetune","10","3","51.3","50.7"
"phyd_warmstart_ckpt299","runs/sarjepa_official_phyd_warmstart_bestckpt300_bs1088_lfst0p1_image_20260709_174032/checkpoint-299.pth","strict_official_downstream","SAR_ACD","finetune","10","4","55.7","54.6"
